NLF002	NLF005	NLF006	NLF007	NLF008	NLF009	NLF011	NLF013	NLF015	NLM001	NLM003	NLM006	NLM007	NLM017	NLM022	NLM023	NLM025	NLM026	NLM027	NOF001	NOF004	NOF005	NOF009	NOF010	NOF011	NOM001	NOM002	NOM005	NOM009	NOM012	NOM013	NOM015	NOM022	NOM026	NOM027	NOM028	NOM029	BGI002A	N006A	N024A	N038A	N043A	N046A	N052A	SZEY-26A	SZEY-43A	SZEY-75A	SZEY-81A	BGI-06A	BGI089A	N003A	N027A	SZEY-68A	BGI-17A	BGI-33A	BGI-34A	N020A	N022A	N025A	N029A	N031A	N034A	N056A	N064A	N066A	N083A	SZEY-09A	SZEY-10A	SZEY-24A	SZEY-29A	SZEY-35A	SZEY-37A	SZEY-39A	SZEY-40A	SZEY-44A	SZEY-55A	SZEY-59A	SZEY-62A	SZEY-64A	SZEY-66A	SZEY-78A	N001A	N002A	N026A	N033A	N042A	N044A	N049A	N079A	N103A	SZEY-22A	SZEY-30A	N075A	N104A	SZEY-101A	SZEY-104A	SZEY-90A	SZEY-93A	SZEY-95A	SZEY-97A	V1.CD2-0-PN	V1.CD4-0-PN	V1.CD6-0-PN	V1.CD8-0-PN	V1.CD4-0-PT	V1.CD6-0-PT	V1.CD2-0	V1.CD3-0	V1.CD4-0	V1.CD8-0	V1.CD9-0	V1.CD11-0	V1.CD13-0	V1.CD14-0	V1.CD16-0	V1.CD19-0	V1.CD22-0	V1.CD24-0	V1.CD27-0	V1.CD28-0	V1.CD29-0	V1.CD30-0	V1.CD31-0	V1.CD34-0	V1.CD36-0	V1.CD38-0	V1.CD40-0	V1.CD42-0	V1.CD43-0	V1.CD45-0	V1.CD49-0	V1.CD50-0	V1.CD52-0	V1.CD55-0	V1.FI01	V1.FI02	V1.FI03	V1.FI04	V1.FI05	V1.FI06	V1.FI07	V1.FI08	V1.FI09	V1.FI10	V1.FI14	V1.FI15	V1.FI16	V1.FI20	V1.FI28	V1.FI29	V1.FI30	V1.FI31	V1.FI35	O2.UC49-0	O2.UC50-0	O2.UC51-0	O2.UC52-0	O2.UC53-0	O2.UC54-0	O2.UC55-0	O2.UC56-0	O2.UC57-0	O2.UC58-0	O2.UC59-0	O2.UC60-0	V1.UC6-0	V1.UC7-0	V1.UC8-0	V1.UC9-0	V1.UC16-0	V1.UC18-0	V1.UC19-0	V1.UC24-0	V1.UC27-0	V1.UC28-0	V1.UC29-0	V1.UC30-0	V1.UC32-0	V1.UC33-0	V1.UC34-0	V1.UC36-0	V1.UC37-0	V1.UC41-0	V1.UC42-0	V1.UC43-0	V1.UC44-0	V1.UC46-0	V1.UC48-0	V1.UC58-0	V1.UC60-0	V1.UC61-0	V1.UC62-0	V1.UC63-0	V1.UC64-0	158256496-stool1	158337416-stool1	158458797-stool1	158479027-stool1	158499257-stool1	158742018-stool1	158802708-stool1	158883629-stool1	158924089-stool1	158944319-stool1	159005010-stool1	159146620-stool1	159166850-stool1	159207311-stool1	159227541-stool1	159247771-stool1	159268001-stool1	159369152-stool1	159490532-stool1	159510762-stool1	159551223-stool1	159571453-stool1	159591683-stool1	159611913-stool1	159632143-stool1	159713063-stool1	159733294-stool1	159753524-stool1	159814214-stool1	159915365-stool1	160158126-stool1	160178356-stool1	160218816-stool1	160319967-stool1	160400887-stool1	160421117-stool1	160502038-stool1	160582958-stool1	160603188-stool1	160643649-stool1	160704339-stool1	160765029-stool1	246515023-stool1	338793263-stool1	404239096-stool1	508703490-stool1	550534656-stool1	604812005-stool1	638754422-stool1	675950834-stool1	686765762-stool1	706846339-stool1	737052003-stool1	763435843-stool1	763496533-stool1	763536994-stool1	763577454-stool1	763597684-stool1	763678604-stool1	763759525-stool1	763820215-stool1	763840445-stool1	763860675-stool1	763901136-stool1	763961826-stool1	763982056-stool1	764002286-stool1	764042746-stool1	764062976-stool1	764143897-stool1	764184357-stool1	764224817-stool1	764285508-stool1	764325968-stool1	764447348-stool1	764487809-stool1	764508039-stool1	764588959-stool1	764649650-stool1	764669880-stool1	764811490-stool1	764892411-stool1	765013792-stool1	765034022-stool1	765074482-stool1	765094712-stool1	765135172-stool1	765560005-stool1	765620695-stool1	765640925-stool1	765701615-stool1	809635352-stool1	823052294-stool1	861967750-stool1	MH0109	MH0128	MH0277	MH0060	MH0318	MH0272	MH0302	MH0166	MH0414	MH0095	MH0110	MH0164	MH0135	MH0434	MH0118	MH0143	MH0039	MH0044	MH0079	MH0457	MH0420	MH0132	MH0322	MH0404	MH0152	MH0115	MH0051	MH0173	MH0239	MH0076	MH0415	MH0040	MH0101	MH0125	MH0448	MH0206	MH0444	MH0236	MH0031	MH0043	MH0411	MH0089	MH0416	MH0247	MH0433	MH0067	MH0456	MH0002	MH0045	MH0113	MH0454	MH0432	MH0224	MH0120	MH0408	MH0409	MH0286	MH0032	MH0130	MH0064	MH0151	MH0447	MH0161	MH0243	MH0080	MH0288	MH0453	MH0009	MH0041	MH0122	MH0274	MH0428	MH0075	MH0417	MH0197	MH0087
Cluster1299	0	0	0	0	0	0	0	0	0	0	0	0	2.90202296347608e-05	0	0	0	1.59944153910945e-05	0	9.90814371921947e-05	0	0	0	0	1.49808386221096e-05	0	0	4.42199382106775e-05	0	0	9.13409359533837e-06	0	0	0	4.77787646245791e-05	1.02681900823548e-05	5.6829502000811e-05	2.19365254850466e-05	0	0	1.97953368149224e-05	0	0	0	0	1.25621360590248e-05	0	0	4.13438668228881e-05	0	0	0	0	0	0	1.11005847714915e-05	0	0	0	0	0	0	1.07014987254594e-05	1.23193188234184e-05	0	0	1.55007720897204e-05	0	0	0	0	1.2159370009279e-05	9.72330897978211e-06	0	0	0	0	0	0	1.42097367694409e-05	0	1.7690646074269e-05	1.3189821211327e-05	0	0	0	0	0	0	0	0	9.63528797055316e-05	5.68419238169168e-05	4.78408786814763e-06	0	0	3.04522867377568e-05	1.19108075036431e-05	0	0	0	0	0	0	0	1.50501699210054e-05	0	0	0	0	0	0	9.70145216724001e-05	0	0	0	0	0	0	0	0	8.77706839498012e-06	0	0	5.90142462484968e-06	0	0	0	0	6.63660406116674e-06	8.41330951733884e-06	0	0	0	0	0	0	5.61693697531064e-06	0	0	0	0	0	5.60177601950455e-06	1.17169665108543e-05	0	0	0	0	0	0	9.46897949351453e-06	0	0	0	0	0	0	0	0	0	7.01595924192962e-06	0	0	0	0	0	0	0	1.11548763826124e-05	0	0	0	0	0	0	0	0	0	1.28787490469376e-05	5.77908652985456e-06	0	7.27614513645722e-06	0	0	0	0	0	0	1.48235392415844e-05	7.73393499213335e-06	0	0	6.26009139528512e-06	0	0	0	0	0	0	0	0	0	0	0	0	2.18768160106952e-05	0	0	0	0	0	4.96631507379398e-06	2.1320844761086e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67310586951456e-06	4.99677271751427e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.98353503540256e-06	0	0	9.18580039888914e-06	0	0	0	1.17990148880074e-05	0	0	0	2.79787090433843e-05	0	4.57190313592651e-06	0	0	0	0	0	4.75171094543496e-06	0	0	0	0	0	8.09348907971768e-06	0	3.33885718741792e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.16884077934888e-06	0	0	0	0	0	0	0	0	0	0	0	0	8.03965060504475e-06	0	0	0	0	0	5.75880440741059e-05	0	0	0	0	0	0	0	2.39266272817483e-05	0	0	0	0	0	0	0	0	0	0	0	1.47748688256336e-05	0	0	0	0	0	0	0	0	0	0	9.00247615745452e-06	4.88819377815087e-06	0	0	0	0
Cluster13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.08037766404375e-06	0	0	0.000113235928219651	0	0	0	0	0	0	2.82992298376092e-05	0	7.56937448727627e-05	0	9.13409359533837e-06	0	0	1.34950103149026e-05	4.77787646245791e-05	0	2.84147510004054e-05	2.32640739218929e-05	0	0	0	0	0	1.45235572300743e-05	2.03569790862309e-05	0	0	0	2.75625778819254e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27459295215625e-05	0	0	0	0	0	0	0	1.2159370009279e-05	0	0	0	0	0	0	0	5.68389470777639e-05	0	8.84532303713455e-06	0	0	0	0	1.17678788065548e-05	0	0	0	0	4.81764398527659e-05	0	4.78408786814763e-06	0	0	0	0	0	0	0	0	0	0	4.93134618846859e-06	7.52508496050268e-06	0	0	0	0	0	0	0	1.26989518599385e-05	0	0	0	0	0	0	0	0	0	0	0	5.77861025153471e-06	0	0	0	0	0	0	0	0	0	0	4.64434568696494e-06	0	0	0	0	0	5.09101928119612e-06	0	5.85848325542717e-06	0	0	0	0	0	0	2.24898935851374e-05	0	0	0	0	1.64350727827899e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.73393499213335e-06	0	0	6.26009139528512e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.2675926125562e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.67310586951456e-06	0	0	0	0	0	0	0	0	0	0	0	5.98964916757154e-06	0	0	1.32928997835223e-05	0	3.99176751770126e-06	0	3.9003790466293e-06	0	0	0	0	0	0	0	0	0	0	4.57190313592651e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	1.66942859370896e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.95291207049581e-06	0	0	0	1.71323722416506e-05	0	0	0	0	0	0	0	0	0	3.83920293827372e-05	0	0	0	0	0	0	0	0	7.27569951303809e-06	1.88373676597827e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17812682792399e-05	0	0	0	0	0	0	0	0
Cluster1301	0	0	2.37171428597924e-05	0	0	0	1.69828978862981e-05	0	0	1.83626061904496e-05	0	0	1.45043014700978e-05	0	0	4.53836984611161e-05	0	0	0.000365511187406054	2.18340898967101e-05	0	0	6.23264854124422e-05	0	0	1.41439460025711e-05	4.42022218892789e-05	1.89158547132956e-05	9.29632603673988e-05	3.65217364108481e-05	0	0	1.34896036601291e-05	6.36794966550879e-05	1.02640762241488e-05	0	0.000555502665928758	1.06061204032659e-05	1.98515961468562e-05	9.89370299543895e-06	0	4.87490261946394e-05	7.25886924860481e-06	0	1.25571031519498e-05	0	7.71476282734682e-06	0.000114798063260223	3.95722940835534e-05	0	7.56827797691581e-05	0	1.52893094809156e-05	0	0	0	0	4.29475887139809e-05	0	0	0	0	1.1368408284515e-05	0	1.65984012548757e-05	0	0	3.26165478467661e-05	8.66140324208996e-06	0	3.64634954004218e-05	9.71941342329978e-06	3.42294362162228e-05	0	0	3.44007835351359e-05	9.07170968280088e-05	0	0	1.26575374061287e-05	3.53671169513632e-05	1.3184536827829e-05	3.98569370747254e-05	1.18473556026601e-05	1.34668932138494e-05	8.23421487806413e-05	0	2.8330107251393e-05	1.01307214291835e-05	1.17632590459719e-05	0.000309581603964588	5.68191506102595e-05	3.82573693302191e-05	0	8.50576315429198e-06	9.13202589070954e-05	1.19060355455087e-05	0	0	0	0	3.12775507103661e-05	0.000124894915638896	9.85874097774771e-06	1.69246577311787e-05	2.02367789997735e-05	0	1.05352196567923e-05	0	0	0	9.69756536749352e-05	3.80815924165221e-05	2.52721276198489e-05	2.28327808091001e-05	2.69068297352878e-05	1.12321084101294e-05	8.16320529756789e-06	1.69558345983005e-05	0	0	0	0	1.17981205440705e-05	3.46577706191807e-05	3.75099192919083e-05	0	3.41236800231035e-06	6.63394516530891e-06	4.20496940019238e-06	0	1.64242760896202e-05	4.89772128454346e-06	5.07974841373479e-06	5.24106736658396e-06	2.78549098292728e-05	0	1.01609510003982e-05	9.90077384030402e-05	5.35601871879898e-06	0	5.08897961000974e-06	5.59953171821472e-06	1.1712272213374e-05	0	2.47408928180304e-05	1.46481486058962e-05	0	1.02314869566215e-05	0	5.32406034437631e-05	6.81871077242668e-06	0	3.8573436002189e-05	2.79888644278149e-06	8.21424410918688e-06	0	1.08974311679762e-05	0	7.7623995752162e-06	0	7.90252211811264e-06	7.99426060595244e-06	1.60406259182887e-05	0	1.114378407401e-05	0	1.22551514242648e-05	2.23008145629951e-05	6.41890040959208e-05	0	2.29062582577095e-05	8.8970868901963e-06	1.69947001071165e-05	8.64076625740174e-06	0	2.10375612480209e-05	1.29110424038997e-05	5.14943571668417e-05	5.77677119069997e-06	2.72965535271928e-05	1.45464600284141e-05	7.48903142490856e-05	3.37855063695361e-05	4.99714399411694e-06	3.27871726213391e-05	7.80801244490622e-06	0	0.000333396007281429	0.000193270911512147	0	1.95337539699754e-05	6.25758334584786e-06	6.87213276967639e-06	8.30084276346987e-06	7.69304834159146e-06	0	0	3.62740511155928e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.26588283987488e-06	0	0	0	0	0	0	0	0	1.83498508105348e-05	0	0	0	4.74988810946413e-06	0	0	0	0	5.30520555183546e-06	0	0	0	4.38938935796973e-06	0	0	7.82355627347812e-06	0	0	0	0	6.19046799995826e-06	4.84629615673024e-06	0	1.11429511825133e-05	2.83541649528022e-05	1.49843124161035e-05	0	0	0	0	0	0	0	0	4.30045010585584e-06	0	0	0	6.80919073938861e-06	0	0	3.99016825186886e-06	0	0	4.59106009519798e-06	0	0	0	5.89714385929055e-06	4.28275259671178e-06	0	0	0	0	9.14014288793005e-06	5.11586185315374e-06	0	0	0	1.09841662918777e-05	0	0	0	0	0	0	0	0	8.90005201133303e-05	0	0	5.01078692660302e-06	0	0	6.08703095524192e-06	1.64115440448172e-05	0	0	3.52539700329015e-05	0	1.53249364834422e-05	6.25686574414742e-05	0	0	0	0	2.06670797187106e-05	6.625072096708e-06	0	0	0	0	2.33114156915323e-05	0	5.84125686010101e-06	0	0	0	1.08135717521172e-05	1.60728591823612e-05	0	9.89729358830231e-06	5.42492959833308e-06	2.73957217655378e-05	0	3.19805399672574e-05	1.9008505223405e-05	8.04288083924874e-06	0	0	7.4761738523593e-06	0	4.90891417341691e-06	4.7834082586508e-05	7.26987079345381e-06	0	4.82101025257416e-06	0	0	0	3.44501801491199e-05	4.70345845106113e-06	0	0	8.08496661030588e-06	0	1.38185053071528e-05	0	1.74461420568681e-05	4.71477974964354e-06	3.92166736702443e-05	0	0	0	0	3.1737729409506e-05	3.14960428866071e-05	2.44311768359104e-05	0	0	0	0
Cluster1302	0	0	0	1.62870816919344e-05	0	0	0	1.56777570844734e-05	0	0	0	0	2.90668297626368e-05	0	0	0	0	1.21778139623874e-05	8.27004502189634e-05	0	0	0	3.12257943776507e-05	0	5.71499384204274e-05	0	0	5.68614693268395e-05	3.9921367989395e-05	7.31900875804713e-05	0	0	0	4.78554868479826e-05	3.08540356348557e-05	0	0.000159796491880692	0	0	9.91356189346278e-06	0	1.22117191270394e-05	7.27343943979032e-06	0	1.25823080960525e-05	0	1.54604961999659e-05	0.000264565524513965	9.91293115541439e-06	0	0	0	3.06399971612728e-05	0	1.11184098775076e-05	0	0	0	0	0	0	0	0.000135746853292457	4.13416826592083e-05	0	1.55256629320965e-05	8.40031771670963e-06	2.17880110867197e-05	3.47151545439689e-05	0	1.21788952923128e-05	1.94778449655209e-05	1.71490712155143e-05	0	0	0	0	2.85376474428718e-05	2.8465108984147e-05	0	3.54381067485357e-05	0	0	0	1.34939243122312e-05	0	0	0	0	0	8.27208011235768e-05	0	0	0	0	7.11694350160476e-05	0	0	0	1.54912792168668e-05	0	7.83508295594879e-06	0	9.87852969910007e-06	1.69586293444488e-05	0	0	0	0	0	0	1.94340611459365e-05	0	0	0	2.0220628367908e-05	0	0	0	6.2579588916274e-06	0	0	0	0	4.0515226030933e-05	0	0	3.4192173961327e-06	0	4.21340972415906e-06	0	1.09714955492285e-05	0	0	0	0	0	0	2.6455058482964e-05	0	0	5.09919434226588e-06	1.12215424878875e-05	0	0	0	0	0	0	0	0	0	0	0	0	8.23073195364525e-06	0	2.72982619382464e-06	0	0	7.0272253346505e-06	0	0	0	0	0	0	0	0	0	0	1.14761181475799e-05	0	0	0	0	7.02659612940724e-06	0	0	0	0	7.28782903069484e-06	0	0	5.00717439153592e-06	0	0	0.000501255351035364	0	1.54927079930733e-05	0	6.5243208763627e-06	0	0	0	0.000185003760680327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13893729443467e-06	0	0	0	0	0	0	0	0	0	0	0	0	4.75942220843935e-06	0	0	0	0	0	0	0	0	0	9.25612643817406e-06	0	1.56785198382989e-05	0	0	0	0	0	0	0	0	5.68221563405816e-06	0	0	0	0	0	0	0	0	0	0	0	5.99926723126894e-06	0	0	0	0	1.19945322641486e-05	0	0	0	0	0	0	0	0	0	0	0	0	2.74754676615094e-05	0	0	0	0	0	4.75934115169016e-06	0	0	0	9.45325820742232e-06	0	0	0	1.67210933010994e-05	0	0	5.02084470847092e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.17714080468704e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.05902471889399e-06	0	0	0	0	0	1.19825241003537e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18001864137711e-05	0	0	2.25423304022973e-05	0	0	0	0	0
Cluster1303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Cluster1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00149186149469153	4.31216863477681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01561656628098e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.98005766707645e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17263592718156e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.75553252549543e-06	0	0	0	0	0	0	0	0	2.50649121808573e-05	0	0.000112932367313287	0	0	0	0	0	0	0	0	0	0	8.89496430513116e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.96585803311911e-05	0	0	0	5.53912790287375e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.81876641990925e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07937312515452e-05	0	0	0	0	0	0	0	0	0	0	0	0	7.65047761859503e-06	0	0	0	0	0	3.9466003748163e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.36044621637179e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.94864548313724e-05	3.66543201847866e-05	0	3.01173384813623e-05	0	0	0	0	0	2.2829559423293e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.91322601806401e-05	0	0	0	4.93253005550304e-06	0	0	0	0	0	9.39746881860187e-06	0	1.47441374401276e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11535595562572e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	6.67925209026596e-05	0	0	1.20113179190836e-05	0	0
Cluster1306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00557934555908e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
