File	TechnicalReplicates	ConditionSpecies	Species	Passage	Volume	Media	BlankOD	Class	MaxOD	MaxTime	StatOD	RateODIntercept	Rate	StatTime	OvergrowthTime	OvergrowthOD	AUC8	AUC12	AUC18	AUC24	pH_48.mean	pH_48.sd
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	B11-B12		B. fragilis	3	9	15 B	0.1	NoGrowthAuto	0.018	48.0125	0.018	0.1	0	48.0125	48.0125	0.018	0.144	0.144	0.324	0.432		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	B5-B6		B. uniformis	3	9	15 B	0.093	NoGrowthAuto	0.013	48.0125	0.013	0.093	0	48.0125	48.0125	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	F11-F12		B. fragilis	3	9	15 B	0.092	NoGrowthAuto	0.011	48.0125	0.011	0.092	0	48.0125	48.0125	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	F5-F6		B. uniformis	3	9	15 B	0.093	NoGrowthAuto	0.00899999999999999	48.0125	0.00899999999999999	0.093	0	48.0125	48.0125	0.00899999999999999	0.072	0.072	0.162	0.216		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	C11-C12		B. fragilis	3	9	16	0.095	NoGrowthAuto	0.013	48.0125	0.013	0.095	0	48.0125	48.0125	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	C5-C6		B. uniformis	3	9	16	0.095	NoGrowthAuto	0.01	48.0125	0.01	0.095	0	48.0125	48.0125	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	G11-G12		B. fragilis	3	9	16	0.094	NoGrowthAuto	0.013	48.0125	0.013	0.094	0	48.0125	48.0125	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	G5-G6		B. uniformis	3	9	16	0.092	NoGrowthAuto	0.011	48.0125	0.011	0.092	0	48.0125	48.0125	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	F1-F2		B. uniformis	3	9	2	0.105	NoGrowthAuto	0.00800000000000001	48.0125	0.00800000000000001	0.105	0	48.0125	48.0125	0.00800000000000001	0.0640000000000001	0.0640000000000001	0.144	0.192		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	F7-F8		B. fragilis	3	9	2	0.106	NoGrowthAuto	0.013	48.0125	0.013	0.106	0	48.0125	48.0125	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	G1-G2		B. uniformis	3	9	3	0.097	NoGrowthAuto	0.066	48.0125	0.066	0.097	0	48.0125	48.0125	0.066	0.528	0.528	1.188	1.584		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	G7-G8		B. fragilis	3	9	3	0.116	NoGrowthAuto	0.066	48.0125	0.066	0.116	0	48.0125	48.0125	0.066	0.528	0.528	1.188	1.584		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	B3-B4		B. uniformis	3	9	7	0.096	NoGrowthAuto	0.068	48.0125	0.068	0.096	0	48.0125	48.0125	0.068	0.544	0.544	1.224	1.632		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	D3-D4		B. uniformis	3	9	9	0.112	NoGrowthAuto	0.06	48.0125	0.06	0.112	0	48.0125	48.0125	0.06	0.48	0.48	1.08	1.44		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	D9-D10		B. fragilis	3	9	9	0.137	NoGrowthAuto	0.028	48.0125	0.028	0.137	0	48.0125	48.0125	0.028	0.224	0.224	0.504	0.672		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	D11-D12			3	9		0.105	NoGrowthAuto	0.013	48.0125	0.013	0.105	0	48.0125	48.0125	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	D5-D6			3	9		0.105	NoGrowthAuto	0.01	48.0125	0.01	0.105	0	48.0125	48.0125	0.01	0.0800000000000001	0.0800000000000001	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	H11-H12			3	9		0.108	NoGrowthAuto	0.014	48.0125	0.014	0.108	0	48.0125	48.0125	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate15	H5-H6			3	9		0.106	NoGrowthAuto	0.004	48.0125	0.004	0.106	0	48.0125	48.0125	0.004	0.032	0.032	0.0720000000000001	0.0960000000000001		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	E1-E2		S. salivarius	3	9	1	0.103	NoGrowthAuto	0.011	48.0119444444444	0.011	0.103	0	48.0119444444444	48.0119444444444	0.011	0.0880000000000001	0.0880000000000001	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	E7-E8		C. comes	3	9	1	0.102	NoGrowthAuto	0.01	48.0119444444444	0.01	0.102	0	48.0119444444444	48.0119444444444	0.01	0.0800000000000001	0.0800000000000001	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	F9-F10		C. comes	3	9	11	0.098	NoGrowthAuto	0.032	48.0119444444444	0.032	0.098	0	48.0119444444444	48.0119444444444	0.032	0.256	0.256	0.576	0.768		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	G3-G4		S. salivarius	3	9	13	0.094	NoGrowthAuto	0.014	48.0119444444444	0.014	0.094	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	G9-G10		C. comes	3	9	13	0.095	NoGrowthAuto	0.014	48.0119444444444	0.014	0.095	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	H3-H4		S. salivarius	3	9	14	0.109	NoGrowthAuto	0.00600000000000001	48.0119444444444	0.00600000000000001	0.109	0	48.0119444444444	48.0119444444444	0.00600000000000001	0.048	0.048	0.108	0.144		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	A11-A12		C. comes	3	9	15 A	0.099	NoGrowthAuto	0.012	48.0119444444444	0.012	0.099	0	48.0119444444444	48.0119444444444	0.012	0.096	0.096	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	A5-A6		S. salivarius	3	9	15 A	0.094	NoGrowthAuto	0.015	48.0119444444444	0.015	0.094	0	48.0119444444444	48.0119444444444	0.015	0.12	0.12	0.27	0.36		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	E11-E12		C. comes	3	9	15 A	0.093	NoGrowthAuto	0.018	48.0119444444444	0.018	0.093	0	48.0119444444444	48.0119444444444	0.018	0.144	0.144	0.324	0.432		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	E5-E6		S. salivarius	3	9	15 A	0.094	NoGrowthAuto	0.017	48.0119444444444	0.017	0.094	0	48.0119444444444	48.0119444444444	0.017	0.136	0.136	0.306	0.408		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	B11-B12		C. comes	3	9	15 B	0.095	NoGrowthAuto	0.014	48.0119444444444	0.014	0.095	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	B5-B6		S. salivarius	3	9	15 B	0.094	NoGrowthAuto	0.011	48.0119444444444	0.011	0.094	0	48.0119444444444	48.0119444444444	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	F11-F12		C. comes	3	9	15 B	0.094	NoGrowthAuto	0.015	48.0119444444444	0.015	0.094	0	48.0119444444444	48.0119444444444	0.015	0.12	0.12	0.27	0.36		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	F5-F6		S. salivarius	3	9	15 B	0.094	NoGrowthAuto	0.015	48.0119444444444	0.015	0.094	0	48.0119444444444	48.0119444444444	0.015	0.12	0.12	0.27	0.36		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	C11-C12		C. comes	3	9	16	0.094	NoGrowthAuto	0.013	48.0119444444444	0.013	0.094	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	C5-C6		S. salivarius	3	9	16	0.094	NoGrowthAuto	0.013	48.0119444444444	0.013	0.094	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	G11-G12		C. comes	3	9	16	0.096	NoGrowthAuto	0.019	48.0119444444444	0.019	0.096	0	48.0119444444444	48.0119444444444	0.019	0.152	0.152	0.342	0.456		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	G5-G6		S. salivarius	3	9	16	0.094	NoGrowthAuto	0.016	48.0119444444444	0.016	0.094	0	48.0119444444444	48.0119444444444	0.016	0.128	0.128	0.288	0.384		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	D3-D4		S. salivarius	3	9	9	0.106	NoGrowthAuto	0.00900000000000001	48.0119444444444	0.00900000000000001	0.106	0	48.0119444444444	48.0119444444444	0.00900000000000001	0.0720000000000001	0.0720000000000001	0.162	0.216		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	D11-D12			3	9		0.106	NoGrowthAuto	0.011	48.0119444444444	0.011	0.106	0	48.0119444444444	48.0119444444444	0.011	0.0880000000000001	0.0880000000000001	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	D5-D6			3	9		0.105	NoGrowthAuto	0.01	48.0119444444444	0.01	0.105	0	48.0119444444444	48.0119444444444	0.01	0.0800000000000001	0.0800000000000001	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	H11-H12			3	9		0.106	NoGrowthAuto	0.018	48.0119444444444	0.018	0.106	0	48.0119444444444	48.0119444444444	0.018	0.144	0.144	0.324	0.432		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate2	H5-H6			3	9		0.107	NoGrowthAuto	0.005	48.0119444444444	0.005	0.107	0	48.0119444444444	48.0119444444444	0.005	0.04	0.04	0.0900000000000001	0.12		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	G9-G10		C. perfringens S107	3	9	13	0.095	NoGrowthAuto	0.014	48.0119444444444	0.014	0.095	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	A11-A12		C. perfringens S107	3	9	15 A	0.096	NoGrowthAuto	0.035	48.0119444444444	0.035	0.096	0	48.0119444444444	48.0119444444444	0.035	0.28	0.28	0.63	0.84		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	E11-E12		C. perfringens S107	3	9	15 A	0.096	NoGrowthAuto	0.012	48.0119444444444	0.012	0.096	0	48.0119444444444	48.0119444444444	0.012	0.096	0.096	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	B11-B12		C. perfringens S107	3	9	15 B	0.1	NoGrowthAuto	0.014	48.0119444444444	0.014	0.1	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	F11-F12		C. perfringens S107	3	9	15 B	0.095	NoGrowthAuto	0.014	48.0119444444444	0.014	0.095	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	F5-F6		S. typhimurium ATCC14028	3	9	15 B	0.105	NoGrowthAuto	0.052	48.0119444444444	0.052	0.105	0	48.0119444444444	48.0119444444444	0.052	0.416	0.416	0.936	1.248		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	C11-C12		C. perfringens S107	3	9	16	0.097	NoGrowthAuto	0.019	48.0119444444444	0.019	0.097	0	48.0119444444444	48.0119444444444	0.019	0.152	0.152	0.342	0.456		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	C5-C6		S. typhimurium ATCC14028	3	9	16	0.098	NoGrowthAuto	0.00799999999999999	48.0119444444444	0.00799999999999999	0.098	0	48.0119444444444	48.0119444444444	0.00799999999999999	0.0639999999999999	0.0639999999999999	0.144	0.192		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	G11-G12		C. perfringens S107	3	9	16	0.095	NoGrowthAuto	0.011	48.0119444444444	0.011	0.095	0	48.0119444444444	48.0119444444444	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	G5-G6		S. typhimurium ATCC14028	3	9	16	0.096	NoGrowthAuto	0.00899999999999999	48.0119444444444	0.00899999999999999	0.096	0	48.0119444444444	48.0119444444444	0.00899999999999999	0.072	0.072	0.162	0.216		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	D11-D12			3	9		0.11	NoGrowthAuto	0.00700000000000001	48.0119444444444	0.00700000000000001	0.11	0	48.0119444444444	48.0119444444444	0.00700000000000001	0.056	0.056	0.126	0.168		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	D5-D6			3	9		0.108	NoGrowthAuto	0.01	48.0119444444444	0.01	0.108	0	48.0119444444444	48.0119444444444	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	H11-H12			3	9		0.109	NoGrowthAuto	0.012	48.0119444444444	0.012	0.109	0	48.0119444444444	48.0119444444444	0.012	0.096	0.096	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate3	H5-H6			3	9		0.108	NoGrowthAuto	0.013	48.0119444444444	0.013	0.108	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	E1-E2		L. lactis	3	9	1	0.102	NoGrowthAuto	0.013	48.0119444444444	0.013	0.102	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	E7-E8		S. sonnei	3	9	1	0.114	NoGrowthAuto	0.014	48.0119444444444	0.014	0.114	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	G3-G4		L. lactis	3	9	13	0.094	NoGrowthAuto	0.016	48.0119444444444	0.016	0.094	0	48.0119444444444	48.0119444444444	0.016	0.128	0.128	0.288	0.384		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	G9-G10		S. sonnei	3	9	13	0.095	NoGrowthAuto	0.011	48.0119444444444	0.011	0.095	0	48.0119444444444	48.0119444444444	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	A11-A12		S. sonnei	3	9	15 A	0.1	NoGrowthAuto	0.01	48.0119444444444	0.01	0.1	0	48.0119444444444	48.0119444444444	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	A5-A6		L. lactis	3	9	15 A	0.097	NoGrowthAuto	0.01	48.0119444444444	0.01	0.097	0	48.0119444444444	48.0119444444444	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	E11-E12		S. sonnei	3	9	15 A	0.097	NoGrowthAuto	0.012	48.0119444444444	0.012	0.097	0	48.0119444444444	48.0119444444444	0.012	0.096	0.096	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	E5-E6		L. lactis	3	9	15 A	0.094	NoGrowthAuto	0.014	48.0119444444444	0.014	0.094	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	B11-B12		S. sonnei	3	9	15 B	0.099	NoGrowthAuto	0.013	48.0119444444444	0.013	0.099	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	B5-B6		L. lactis	3	9	15 B	0.096	NoGrowthAuto	0.013	48.0119444444444	0.013	0.096	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	F11-F12		S. sonnei	3	9	15 B	0.097	NoGrowthAuto	0.011	48.0119444444444	0.011	0.097	0	48.0119444444444	48.0119444444444	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	F5-F6		L. lactis	3	9	15 B	0.093	NoGrowthAuto	0.016	48.0119444444444	0.016	0.093	0	48.0119444444444	48.0119444444444	0.016	0.128	0.128	0.288	0.384		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	C11-C12		S. sonnei	3	9	16	0.099	NoGrowthAuto	0.01	48.0119444444444	0.01	0.099	0	48.0119444444444	48.0119444444444	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	C5-C6		L. lactis	3	9	16	0.095	NoGrowthAuto	0.016	48.0119444444444	0.016	0.095	0	48.0119444444444	48.0119444444444	0.016	0.128	0.128	0.288	0.384		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	G5-G6		L. lactis	3	9	16	0.095	NoGrowthAuto	0.011	48.0119444444444	0.011	0.095	0	48.0119444444444	48.0119444444444	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	D3-D4		L. lactis	3	9	9	0.107	NoGrowthAuto	0.046	48.0119444444444	0.046	0.107	0	48.0119444444444	48.0119444444444	0.046	0.368	0.368	0.828	1.104		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	D9-D10		S. sonnei	3	9	9	0.119	NoGrowthAuto	0.038	48.0119444444444	0.038	0.119	0	48.0119444444444	48.0119444444444	0.038	0.304	0.304	0.684	0.912		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	D11-D12			3	9		0.108	NoGrowthAuto	0.00600000000000001	48.0119444444444	0.00600000000000001	0.108	0	48.0119444444444	48.0119444444444	0.00600000000000001	0.048	0.048	0.108	0.144		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	D5-D6			3	9		0.106	NoGrowthAuto	0.00900000000000001	48.0119444444444	0.00900000000000001	0.106	0	48.0119444444444	48.0119444444444	0.00900000000000001	0.0720000000000001	0.0720000000000001	0.162	0.216		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	H11-H12			3	9		0.108	NoGrowthAuto	0.014	48.0119444444444	0.014	0.108	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate4	H5-H6			3	9		0.108	NoGrowthAuto	0.01	48.0119444444444	0.01	0.108	0	48.0119444444444	48.0119444444444	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	E1-E2		B. longum subsp. infantis	3	9	1	0.11	NoGrowthAuto	0.027	48.0119444444444	0.027	0.11	0	48.0119444444444	48.0119444444444	0.027	0.216	0.216	0.486	0.648		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	F3-F4		B. longum subsp. infantis	3	9	11	0.096	NoGrowthAuto	0.012	48.0119444444444	0.012	0.096	0	48.0119444444444	48.0119444444444	0.012	0.096	0.096	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	G3-G4		B. longum subsp. infantis	3	9	13	0.094	NoGrowthAuto	0.013	48.0119444444444	0.013	0.094	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	A11-A12		E. coli ED1a	3	9	15 A	0.095	NoGrowthAuto	0.00899999999999999	48.0119444444444	0.00899999999999999	0.095	0	48.0119444444444	48.0119444444444	0.00899999999999999	0.072	0.072	0.162	0.216		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	A5-A6		B. longum subsp. infantis	3	9	15 A	0.094	NoGrowthAuto	0.01	48.0119444444444	0.01	0.094	0	48.0119444444444	48.0119444444444	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	E11-E12		E. coli ED1a	3	9	15 A	0.097	NoGrowthAuto	0.042	48.0119444444444	0.042	0.097	0	48.0119444444444	48.0119444444444	0.042	0.336	0.336	0.756	1.008		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	E5-E6		B. longum subsp. infantis	3	9	15 A	0.095	NoGrowthAuto	0.017	48.0119444444444	0.017	0.095	0	48.0119444444444	48.0119444444444	0.017	0.136	0.136	0.306	0.408		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	B11-B12		E. coli ED1a	3	9	15 B	0.102	NoGrowthAuto	0.03	48.0119444444444	0.03	0.102	0	48.0119444444444	48.0119444444444	0.03	0.24	0.24	0.54	0.72		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	B5-B6		B. longum subsp. infantis	3	9	15 B	0.094	NoGrowthAuto	0.016	48.0119444444444	0.016	0.094	0	48.0119444444444	48.0119444444444	0.016	0.128	0.128	0.288	0.384		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	F11-F12		E. coli ED1a	3	9	15 B	0.096	NoGrowthAuto	0.04	48.0119444444444	0.04	0.096	0	48.0119444444444	48.0119444444444	0.04	0.32	0.32	0.72	0.96		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	F5-F6		B. longum subsp. infantis	3	9	15 B	0.094	NoGrowthAuto	0.012	48.0119444444444	0.012	0.094	0	48.0119444444444	48.0119444444444	0.012	0.096	0.096	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	C11-C12		E. coli ED1a	3	9	16	0.096	NoGrowthAuto	0.005	48.0119444444444	0.005	0.096	0	48.0119444444444	48.0119444444444	0.005	0.04	0.04	0.0900000000000001	0.12		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	C5-C6		B. longum subsp. infantis	3	9	16	0.094	NoGrowthAuto	0.013	48.0119444444444	0.013	0.094	0	48.0119444444444	48.0119444444444	0.013	0.104	0.104	0.234	0.312		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	G11-G12		E. coli ED1a	3	9	16	0.097	NoGrowthAuto	0.011	48.0119444444444	0.011	0.097	0	48.0119444444444	48.0119444444444	0.011	0.088	0.088	0.198	0.264		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	G5-G6		B. longum subsp. infantis	3	9	16	0.093	NoGrowthAuto	0.012	48.0119444444444	0.012	0.093	0	48.0119444444444	48.0119444444444	0.012	0.096	0.096	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	G1-G2		B. longum subsp. infantis	3	9	3	0.098	NoGrowthAuto	0.014	48.0119444444444	0.014	0.098	0	48.0119444444444	48.0119444444444	0.014	0.112	0.112	0.252	0.336		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	B3-B4		B. longum subsp. infantis	3	9	7	0.095	NoGrowthAuto	0.015	48.0119444444444	0.015	0.095	0	48.0119444444444	48.0119444444444	0.015	0.12	0.12	0.27	0.36		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	C3-C4		B. longum subsp. infantis	3	9	8	0.109	NoGrowthAuto	0.015	48.0119444444444	0.015	0.109	0	48.0119444444444	48.0119444444444	0.015	0.12	0.12	0.27	0.36		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	D3-D4		B. longum subsp. infantis	3	9	9	0.106	NoGrowthAuto	0.015	48.0119444444444	0.015	0.106	0	48.0119444444444	48.0119444444444	0.015	0.12	0.12	0.27	0.36		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	D11-D12			3	9		0.106	NoGrowthAuto	0.00700000000000001	48.0119444444444	0.00700000000000001	0.106	0	48.0119444444444	48.0119444444444	0.00700000000000001	0.056	0.056	0.126	0.168		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	D5-D6			3	9		0.105	NoGrowthAuto	0.012	48.0119444444444	0.012	0.105	0	48.0119444444444	48.0119444444444	0.012	0.0960000000000001	0.0960000000000001	0.216	0.288		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	H11-H12			3	9		0.106	NoGrowthAuto	0.00800000000000001	48.0119444444444	0.00800000000000001	0.106	0	48.0119444444444	48.0119444444444	0.00800000000000001	0.0640000000000001	0.0640000000000001	0.144	0.192		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate5	H5-H6			3	9		0.106	NoGrowthAuto	0.017	48.0119444444444	0.017	0.106	0	48.0119444444444	48.0119444444444	0.017	0.136	0.136	0.306	0.408		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate6	E7-E8		E. siraeum	3	9	1	0.102	NoGrowthAuto	0.018	48.0125	0.018	0.102	0	48.0125	48.0125	0.018	0.144	0.144	0.324	0.432		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate6	E9-E10		E. siraeum	3	9	10	0.097	NoGrowthAuto	0.01	48.0125	0.01	0.097	0	48.0125	48.0125	0.01	0.08	0.08	0.18	0.24		
20170523_Monoculture_Revision_Plate1-15_Species1-30_plus_empty_passage3_plate6	F9-F10		E. siraeum	3	9	11	0.097	NoGrowthAuto	0.013	48.0125	0.013	0.097	0	48.0125	48.0125	0.013	0.104	0.104	0.234	0.312		
